Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
L,295.3722810087863,310.6056862111292,1398.1405616411982,38.19964708856528,161.4439937043542,15.233405202342908,5592.922531689177,0.6457759748174168,0,No Failure
L,300.04118035446936,309.9503954888412,1365.0926662016304,34.58702649456474,172.87875064518445,9.909215134371834,4944.290481570777,0.6915150025807378,0,No Failure
M,300.60358386130576,309.83530395254206,1474.6376705336552,38.96434070998478,242.80250863453617,9.231720091236298,6017.017494839967,0.9712100345381447,1,TWF
M,298.9750132182382,308.892800202141,1481.5901859627436,46.746798946429095,113.92611894883781,9.917786983902829,7252.848199234869,0.4557044757953512,0,No Failure
M,297.69072610223054,309.1787132042798,1472.0202108227616,35.47564411579948,249.32310318977497,11.48798710204926,5468.556208593567,0.9972924127590999,1,TWF
L,298.2387870804367,311.91043563213344,1379.5390420963104,37.85560070113153,46.77464637645484,13.671648551696762,5468.809001957495,0.18709858550581937,0,No Failure
H,301.5283752322711,309.51099556171397,1622.2431112430977,37.68244550428709,164.15770824514598,7.982620329442852,6401.527807488719,0.6566308329805839,0,No Failure
L,303.9450495460938,308.99173224213365,1330.299984348576,44.78197164362835,248.6921607421219,5.046682696039852,6238.517742447132,0.9947686429684875,1,OSF
L,302.7648666818109,309.2977795139244,1351.1245619093424,41.43927031724833,160.08124234758517,6.532912832113539,5863.218871866562,0.6403249693903407,0,No Failure
L,297.3113079903389,308.80181924703874,1432.065622329064,44.62940122180241,113.09247395692984,11.490511256699847,6692.87320406707,0.45236989582771936,0,No Failure
M,301.7092546211014,310.0153065748455,1519.714017238297,47.825094407776625,128.8130752408615,8.306051953744088,7611.080637865962,0.515252300963446,0,No Failure
H,298.6736752483814,311.5889105126652,1619.0858630159557,34.43949110511364,211.37778462090844,12.915235264283808,5839.225190925779,0.8455111384836338,1,TWF
M,298.83546587498245,309.38950767372796,1504.5554297169867,36.204243138202344,234.7776239466915,10.554041798745516,5704.220211885472,0.939110495786766,0,No Failure
H,299.07604880405745,309.1266757202392,1716.0524704198335,39.83239041603557,113.48163278701318,10.050626916181727,7158.063566677661,0.45392653114805276,0,No Failure
L,301.41213389971085,310.29186131301464,1380.758966421447,40.34419179811974,193.0925070868783,8.879727413303783,5833.477269182927,0.7723700283475132,0,No Failure
M,301.91850675289805,309.9442256623202,1452.0524292150283,42.5294880389953,233.42210496383717,8.025718909422153,6466.9733385364725,0.9336884198553487,1,TWF
M,299.8039378574404,311.0027245500816,1472.542817140867,37.54273186224665,70.5301439238534,11.198786692641193,5789.2515584301345,0.2821205756954136,0,No Failure
M,299.83785851798393,309.5454917006977,1470.2419349249064,36.540292356892486,123.2901485583417,9.707633182713778,5625.866749077336,0.4931605942333668,0,No Failure
L,300.9285274864716,309.7398432203733,1422.0364912679984,44.78329716110909,248.85438873820976,8.811315733901722,6668.91872004515,0.995417554952839,1,TWF
M,301.1359890790485,309.8504696354567,1537.6884370759096,42.73048760162479,88.369641302766,8.714480556408205,6880.734733415883,0.353478565211064,0,No Failure
M,302.35245141351703,310.0890041105535,1481.2488906664316,41.57940890674618,154.92198896941565,7.736552697036473,6449.632469381557,0.6196879558776626,0,No Failure
M,297.4312560489816,309.6074383226424,1480.6025934057802,30.0,164.2578889392971,12.1761822736608,4651.450230329595,0.6570315557571884,0,No Failure
M,300.04005467960803,309.44535589195397,1501.3407534798685,46.033382492345275,38.53710673696057,9.405301212345933,7237.370055206705,0.15414842694784225,0,No Failure
L,297.86395124821763,308.14962231511817,1353.733452304673,40.91984570492994,201.6542563861208,10.285671066900534,5800.90517640251,0.8066170255444832,0,No Failure
M,299.8981154418732,309.4346127908799,1471.13022212031,39.190104080219335,103.22515231451656,9.536497349006709,6037.48621735258,0.41290060925806626,0,No Failure
L,299.54764942463845,310.71522326808173,1337.5434662550729,35.90333679162417,125.08085339208192,11.167573843443279,5028.880725648635,0.5003234135683277,0,No Failure
H,299.9065010921946,311.3502455193689,1591.8558692058716,38.83542806972159,160.7106175419523,11.443744427174295,6473.817579369174,0.6428424701678093,0,No Failure
M,298.40051422377894,309.52888697640867,1538.169621147331,35.545429552210265,102.62117359278642,11.12837275262973,5725.542129541165,0.41048469437114565,0,No Failure
L,297.02542041358515,311.29948599818175,1261.983474358416,30.012125625705785,81.27061641176661,14.274065584596599,3966.2404692158693,0.32508246564706644,0,No Failure
H,295.8111249465702,310.47129592829964,1579.1424231242902,37.912390995445726,136.60768204778574,14.660170981729436,6269.473824261049,0.546430728191143,0,No Failure
M,299.7376396914703,308.66215362818406,1513.0511836353578,32.004810514584115,86.69623354562084,8.924513936713765,5071.045390356544,0.34678493418248335,0,No Failure
L,299.13799778833413,308.34761594354575,1288.1561881082973,39.69766349392163,108.53243096560125,9.209618155211615,5355.032218887252,0.434129723862405,0,No Failure
M,298.64812467039235,311.2182579226197,1484.9710512559639,34.246195664790406,27.101877213284943,12.570133252227379,5325.482219811631,0.10840750885313978,0,No Failure
L,302.6450969256633,309.62699627473893,1353.1586430551308,43.64967044555799,211.185765340726,6.981899349075604,6185.26488322882,0.844743061362904,1,TWF
H,298.2811236264094,309.2859354769274,1677.0120331946734,33.67839654074037,102.92680631756309,11.004811850518024,5914.475035072448,0.4117072252702524,0,No Failure
H,302.8336681642776,308.24072382856446,1641.156715282045,47.9737247459897,20.69600188455714,5.407055664286872,8244.837702853467,0.08278400753822857,0,No Failure
H,303.24768748853853,310.1042838891249,1721.1668718911917,46.18307448304754,197.50593770969786,6.856596400586341,8324.045350407201,0.7900237508387914,0,No Failure
M,296.0981990664212,310.40475085899635,1499.9868303402027,34.66882140191494,4.906327833320789,14.306551792575135,5445.717918655617,0.019625311333283157,0,No Failure
M,300.18476291799794,309.3023088559538,1535.7238412477623,39.52866426123448,149.83655014028753,9.117545937955867,6357.024475577164,0.5993462005611501,0,No Failure
M,299.200607018328,308.9467548398661,1508.3566734109947,35.72811080902436,175.6659399324624,9.746147821538102,5643.424506147563,0.7026637597298496,0,No Failure
L,294.1763921105655,309.45062423139325,1456.5604879003665,42.892996727538396,47.80260188229615,15.274232120827776,6542.496997710657,0.1912104075291846,0,No Failure
M,297.11071749386315,311.24319201914483,1531.7509051177256,48.999284115767544,32.81485730210318,14.13247452528168,7859.709573614612,0.13125942920841271,0,No Failure
M,301.549872214217,308.6070183823248,1501.3040932641784,45.905320055534105,28.470756877350066,7.057146168107806,7217.05984150957,0.11388302750940027,0,No Failure
L,304.03839850542255,309.3582989695775,1381.4415358453741,36.56135939026315,248.33249754337035,5.319900464154955,5289.120514415637,0.9933299901734814,1,TWF
M,301.8053562853985,311.2107577396176,1492.175524334072,40.573173074305146,188.7717062226056,9.405401454219088,6339.974391191386,0.7550868248904223,0,No Failure
H,300.64726494502594,310.99417628942376,1639.1640064657952,49.61131161951445,78.17761759165742,10.346911344397824,8515.923198325456,0.3127104703666297,0,No Failure
H,299.95733523673783,310.67912781377896,1597.8635668785766,44.62135382869175,83.88941888673213,10.721792577041128,7466.396603057103,0.3355576755469285,0,No Failure
L,303.36532582929624,309.35155386458376,1309.5869198766436,45.05056364944299,162.15618865922255,5.986228035287525,6178.217249831795,0.6486247546368902,1,RNF
L,304.2964784039153,310.03050481450043,1453.048569257786,43.256142758787156,114.41798963753608,5.734026410585159,6581.979707554022,0.4576719585501443,0,No Failure
L,298.82631464095164,309.4621709315467,1289.798431436071,40.38129119811877,67.83503601556504,10.635856290595086,5454.195037329535,0.27134014406226015,0,No Failure
H,296.0000268793794,309.6406138689292,1623.7802914886545,41.65267232625745,14.274151641863437,13.640586989549831,7082.698479992095,0.057096606567453745,0,No Failure
L,295.8036250734576,308.9199425246983,1345.314066152045,33.94548048958223,195.96341124709147,13.116317451240661,4782.271864317431,0.7838536449883658,0,No Failure
M,302.6437619843196,310.7840955963725,1498.1877211574229,36.17092650029859,222.05646640320242,8.14033361205287,5674.851279396062,0.8882258656128097,1,TWF
L,299.90588291845125,309.93959386778386,1369.186290986548,35.49097509897212,51.48982152013523,10.033710949332601,5088.726287229814,0.20595928608054093,0,No Failure
M,300.36648382091744,310.3145137438027,1485.926378756578,38.243268130276995,15.8512785541092,9.948029922885269,5950.876110691273,0.0634051142164368,0,No Failure
M,296.4186980140866,310.1516731858014,1513.36129100989,40.49774011059347,29.65637642792146,13.732975171714827,6418.034219371108,0.11862550571168584,0,No Failure
M,298.4936221744231,310.44091882780833,1534.2715632344018,39.46032949684348,103.56482793405286,11.947296653385251,6340.033622446088,0.41425931173621144,0,No Failure
L,299.40903837219844,309.7452812100141,1413.331617199075,41.079319031592924,74.8370618063873,10.33624283781569,6079.892888491178,0.2993482472255492,0,No Failure
M,300.41567676672815,309.51834254894544,1491.9746459808948,43.321176028566484,18.36445398044545,9.102665782217287,6768.466733638413,0.0734578159217818,0,No Failure
L,299.2028159221725,309.1847196706089,1380.5671714451482,37.9220716227161,113.71718597955666,9.981903748436423,5482.494620068083,0.4548687439182266,0,No Failure
M,297.9253476033973,308.58603086659286,1465.6159913357644,43.68998318587917,50.97972572084192,10.660683263195551,6705.492644929766,0.20391890288336767,0,No Failure
H,298.43086601479496,309.3779668293771,1621.1313581891068,47.69083442078253,16.73714483807259,10.947100814582143,8096.209651192417,0.06694857935229037,0,No Failure
L,302.4166465718945,309.63458227889976,1291.3133300654729,42.07574282830515,164.4820346878164,7.217935707005267,5689.735060592867,0.6579281387512655,0,No Failure
H,300.489569239207,308.8969605155645,1648.170212449614,39.27736131354832,143.1265731004555,8.407391276357487,6779.11470870172,0.5725062924018219,0,No Failure
M,301.2243136139111,308.61771409586396,1474.2234217092016,44.73338944069804,206.59947445171804,7.393400481952881,6905.954784769982,0.8263978978068721,0,No Failure
L,298.20225237824536,311.0421398926352,1273.9653220597602,42.41324055112122,75.57037492882269,12.83988751438983,5658.322283159083,0.3022814997152907,0,No Failure
M,294.09235302919876,310.2241794848538,1488.4198433225654,43.09412145625378,33.955669346369206,16.131826455655016,6716.949770242183,0.13582267738547682,0,No Failure
L,298.953791386231,309.54816327179645,1263.5708112109523,47.675857469765475,90.0401887338646,10.594371885565465,6308.508837146825,0.3601607549354584,0,No Failure
M,298.266858891149,312.2715744589046,1539.8157931093842,43.54721341734012,194.67676288959993,14.004715567755568,7021.950398697129,0.7787070515583997,0,No Failure
M,300.6980245372562,308.35175028128697,1483.2743081627018,47.87135526744862,60.43483878724148,7.653725744030794,7435.767726897536,0.24173935514896594,0,No Failure
L,306.5714474273637,310.97561127646185,1399.2658036819064,39.257513998860176,63.7502124818072,4.404163849098154,5752.433845179773,0.2550008499272288,0,No Failure
M,301.3903320352365,309.88853391722057,1485.237975298951,37.842856430699946,36.896171005567055,8.498201881984073,5885.841638841296,0.1475846840222682,0,No Failure
H,305.471920318767,311.2850470229128,1602.2024869619759,47.7446453461159,246.6285904616755,5.813126704145816,8010.704121255353,0.9865143618467019,1,TWF
H,301.1375393906789,310.6089537172708,1697.0209588542368,37.071269642220535,241.82745631091072,9.471414326591912,6587.99535555536,0.9673098252436428,0,No Failure
M,298.74022752485456,308.12775493775473,1502.661107493232,49.442046951522755,164.51303459389155,9.38752741290017,7780.1166152502265,0.6580521383755662,0,No Failure
H,300.69583215624175,310.59546046755884,1725.476371436492,48.50953690423374,53.704521071538004,9.899628311317088,8765.259196636307,0.214818084286152,0,No Failure
M,303.5612771989554,310.3355558546396,1486.0043122130035,40.4380751080998,191.63908438226974,6.774278655684213,6292.730930505172,0.7665563375290789,0,No Failure
M,303.6591251926425,307.8080147014756,1486.652091013007,46.00636817351989,145.98335739993016,4.148889508833122,7162.356183264168,0.5839334295997206,0,No Failure
H,298.84932526391384,312.44404829380187,1690.1916336887643,45.31166664121952,187.3915346414147,13.59472302988803,8020.004319654657,0.7495661385656588,0,No Failure
M,300.5063673913986,310.3112075941728,1530.3525795149712,33.54984107041395,215.1025901102402,9.804840202774187,5376.635374621493,0.8604103604409608,1,TWF
M,297.14146624065773,310.6719877401365,1504.6029115954395,35.91854420732287,79.6185918182909,13.530521499478766,5659.385035395269,0.3184743672731636,0,No Failure
M,301.6493372493829,308.8344706104237,1600.0580456942444,41.42873631408053,228.42468589796033,7.185133361040812,6941.703220617246,0.9136987435918413,1,TWF
H,303.1067093981118,311.1906175221456,1638.777568307186,42.7977179038957,224.63958243271728,8.083908124033826,7344.618469808478,0.8985583297308691,1,TWF
H,300.079598908232,311.58950445956305,1599.2214705212393,48.540642964267604,136.7826252881488,11.50990555133103,8129.105398100524,0.5471305011525952,0,No Failure
M,298.66523189127975,310.25356822813785,1469.9233487825786,41.51028753663737,171.14288829707425,11.588336336858106,6389.679105510705,0.684571553188297,0,No Failure
M,300.72026190255514,309.99062844147926,1491.7578153192233,33.65640975715805,102.75897220659542,9.270366538924122,5257.686976336142,0.41103588882638165,0,No Failure
M,300.83491806272633,309.10641187510157,1545.5632501647494,37.27336177136886,163.77568510636726,8.27149381237524,6032.731065376606,0.655102740425469,0,No Failure
M,300.16228766369926,309.7837930822167,1494.4096841355995,43.715318696344006,137.23961810505187,9.621505418517415,6841.194534055416,0.5489584724202075,0,No Failure
L,300.3574302486719,309.48797048574073,1428.302604918307,30.88692202836627,80.70497258902398,9.130540237068828,4619.803228014505,0.32281989035609593,0,No Failure
M,299.65237029906126,310.57199563739266,1513.0327534613436,32.94320553154278,80.70964049448878,10.9196253383314,5219.6670746248155,0.32283856197795513,0,No Failure
M,301.9919098564528,309.15012407488257,1532.5010788908155,38.1367257676861,162.91651851173268,7.158214218429748,6120.301412881291,0.6516660740469307,0,No Failure
M,301.47245489033025,310.56465072150354,1511.615058798804,44.633576385180994,239.15700760849708,9.092195831173285,7065.314768235013,0.9566280304339884,1,TWF
L,298.0337937057117,309.16101443727035,1368.962400331097,38.91625954132846,50.387070133381926,11.12722073155868,5578.9340708532345,0.2015482805335277,0,No Failure
L,297.9788187936828,309.73764744583997,1387.6355300553037,42.30466317734454,98.13416322390167,11.758828652157149,6147.411297389034,0.3925366528956067,0,No Failure
H,299.4912511659469,311.11604439701284,1627.3316607165702,42.02407475255928,201.427297825209,11.62479323106595,7161.481135783633,0.805709191300836,1,TWF
M,301.4736742482104,309.29620328001397,1483.3285936635755,39.2957395597804,30.752868471656008,7.822529031803583,6103.956828255058,0.12301147388662403,0,No Failure
L,300.29611482778165,310.6505364889776,1367.4773493082298,36.731067181436586,248.54169761943803,10.354421661195943,5259.958357847074,0.9941667904777521,1,TWF
M,298.7136991797547,310.5529941576714,1558.2333442651807,44.19912815656967,169.53464381865658,11.839294977916666,7212.317123493317,0.6781385752746263,0,No Failure
M,300.52303719345167,309.72904932662306,1453.7774032419907,33.72866058128784,227.70011649065714,9.206012133171384,5134.824764902541,0.9108004659626285,1,TWF
L,299.3383789609555,311.1617832013558,1248.5407190279986,38.83171457795064,209.5133858419311,11.823404240400293,5077.125462182541,0.8380535433677244,1,TWF
M,301.76097292044824,310.0777843419771,1492.0876849131416,45.73064669013363,194.28373388659395,8.316811421528882,7145.461881765561,0.7771349355463758,0,No Failure
M,300.6661168701341,311.10227652658534,1530.9254124148124,36.17877051263446,8.225265072389687,10.436159656451252,5800.112989655993,0.03290106028955875,0,No Failure
M,299.3694436250957,311.7934649248772,1501.5412825704054,32.21831325020498,101.6240288970486,12.424021299781487,5066.040934717219,0.40649611558819443,0,No Failure
M,300.4630375440929,309.7586989782987,1464.9201045955488,30.0,50.46559866770289,9.295661434205783,4602.182238693367,0.20186239467081157,0,No Failure
M,302.6300961190484,310.6449549840274,1502.3728049059916,43.33137302976013,217.83333190440092,8.014858864978976,6817.243119027746,0.8713333276176037,0,No Failure
H,298.8607398469072,309.86243207467714,1580.6810714846736,45.66807805894722,170.07156669961225,11.001692227769922,7559.370044948603,0.680286266798449,0,No Failure
M,300.80531396329434,308.9671855904918,1518.8675118262252,38.27884889689027,26.768327955656535,8.161871627197456,6088.458920397433,0.10707331182262614,0,No Failure
L,299.85907931906803,309.80454034261356,1334.5445991773454,33.64485822044814,89.89943751639403,9.945461023545533,4701.976048822352,0.35959775006557615,0,No Failure
L,300.8539673677242,308.6373997202505,1345.8983750227285,39.2695148035955,17.327042308574654,7.783432352526347,5534.729777088273,0.06930816923429861,1,HDF
M,298.6908701168085,309.0623922203527,1512.8155641153344,45.89047234180498,184.9991570769745,10.37152210354418,7270.045513991341,0.739996628307898,0,No Failure
M,300.22067086631876,310.5914325993211,1506.1706675212833,33.6535154185382,104.579493908079,10.370761733002325,5308.02843209112,0.418317975632316,0,No Failure
L,302.2156465648336,309.48635098455117,1322.9370213134443,45.290872098361774,58.59281730495475,7.2707044197175605,6274.490575294199,0.234371269219819,0,No Failure
M,298.1259860375078,310.71051408712185,1531.0083851293941,31.52385496690246,129.42264684135404,12.58452804961405,5054.119521132682,0.5176905873654162,0,No Failure
L,297.3411897933498,310.2994119380175,1389.8466282319528,34.31508169980926,10.51110869868599,12.958222144667673,4994.367927616124,0.04204443479474396,0,No Failure
M,297.41708887102607,311.85115406201913,1446.771474233272,40.546385048752605,64.32365332199588,14.434065190993067,6143.002549612183,0.25729461328798353,0,No Failure
M,297.6586749395996,310.52433728557605,1493.092719855822,44.73826266857552,43.82605361545217,12.865662345976432,6995.109397982331,0.17530421446180866,0,No Failure
M,301.1906465757853,311.1142180702793,1467.5913961891117,47.35821351526557,232.66091508816902,9.923571494494013,7278.285481186743,0.9306436603526761,1,TWF
M,297.18828062826907,310.40188466312753,1461.9582570241373,44.95878259406747,94.27685150566886,13.213604034858463,6883.005763886227,0.37710740602267545,0,No Failure
L,299.40420931051295,310.3113935010781,1376.756681175581,47.76132457177433,146.11824160033188,10.907184190565147,6885.923179487079,0.5844729664013275,0,No Failure
M,301.23657860662144,311.1647330421133,1487.4221615800427,40.91030243964802,125.73548770820261,9.928154435491876,6372.290350473074,0.5029419508328105,0,No Failure
L,300.8333181210972,310.6687974658653,1342.8614175526795,36.89206033172989,164.80121849435045,9.835479344768089,5187.913475078294,0.6592048739774018,0,No Failure
H,299.228882040075,310.7100636129574,1623.2126026489175,47.92043184561991,69.77900771647246,11.481181572882406,8145.631272379648,0.2791160308658899,0,No Failure
L,300.3818474635102,310.2056546659297,1368.5087726409913,46.817520098487705,30.194894835872038,9.823807202419516,6709.414289767771,0.12077957934348815,0,No Failure
H,300.2142906594751,311.03822931183043,1677.1338754127612,46.65411529878795,20.362901515133284,10.82393865235531,8193.817889550939,0.08145160606053314,0,No Failure
M,299.5515180889036,309.3286264805401,1565.1076458892899,43.0628034188705,48.34924106282648,9.777108391636489,7057.893980017784,0.19339696425130593,0,No Failure
M,299.57833056269084,309.2862005338613,1494.5707720650555,46.959858284226016,120.70738824215407,9.707869971170453,7349.7383837037405,0.4828295529686163,0,No Failure
M,304.4708548695139,311.42540593237294,1456.5474757567347,41.70985577563223,59.00684652621571,6.954551062859025,6361.9748952332175,0.23602738610486285,0,No Failure
H,301.6186218078626,312.36441366386,1629.8442523827393,41.89734392095397,108.50051967702163,10.745791855997368,7150.90840128055,0.4340020787080865,0,No Failure
L,304.9613018350243,309.07111754158984,1392.3529960690828,43.62760732999411,7.325638258836115,4.109815706565541,6361.204643009304,0.02930255303534446,0,No Failure
L,299.006073734159,309.3310055675603,1311.3677404934847,42.38789835700784,156.8877744236371,10.324931833401308,5820.965135486627,0.6275510976945484,0,No Failure
M,299.8300668062237,311.14252281950417,1455.5361720163505,44.426455608340376,219.54039971703838,11.312456013280439,6771.63103620782,0.8781615988681535,1,TWF
L,297.3357484694467,310.5335199931424,1312.4091156855966,39.34031834613414,11.897484995227748,13.197771523695735,5406.742994008935,0.04758993998091099,0,No Failure
L,298.3808663958209,310.6764281053209,1323.3317041125342,44.54625157082451,54.509941599705655,12.29556170950002,6173.173748993321,0.2180397663988226,0,No Failure
H,303.803826297325,311.39660129485304,1606.6932180814138,46.28808232738131,79.44260226158559,7.592774997528068,7788.086513745743,0.31777040904634235,0,No Failure
H,298.95593142031646,310.25926783825594,1658.6990605646574,43.06674638005698,71.81014355745721,11.303336417939477,7480.63180596395,0.28724057422982885,0,No Failure
M,303.8385626002889,310.32996992499017,1497.6293315637984,36.248493444771405,10.096288621401328,6.4914073247012425,5684.901136094232,0.04038515448560531,0,No Failure
H,297.5132754786402,310.7521921506981,1681.5882096327518,48.20312159295472,26.644618688918957,13.238916672057883,8488.353064787121,0.10657847475567583,0,No Failure
M,297.8930619318534,309.1415083997545,1486.6242049522323,33.951712694957855,228.11544725535325,11.24844646790109,5285.566056087997,0.912461789021413,1,TWF
L,299.31753755795313,310.3150909432157,1377.903238428425,35.21147113607978,177.84045045465302,10.997553385262563,5080.793090229822,0.7113618018186121,0,No Failure
M,299.87250015664165,311.2377106961497,1485.23187617929,40.840114238136934,239.60951806052375,11.365210539508041,6351.990322020301,0.958438072242095,1,TWF
M,301.84617458490027,309.6658667611566,1466.1116291457379,30.0,110.115526733847,7.819692176256353,4605.9255234668135,0.440462106935388,0,No Failure
H,300.90154083437255,310.6525692487409,1628.2792345901628,49.71479667086749,219.7582839052249,9.751028414368363,8477.019259601399,0.8790331356208997,0,No Failure
L,299.16736948531195,310.2067089160109,1269.086640547485,40.07346119726379,204.13480189356443,11.03933943069893,5325.700567630823,0.8165392075742577,1,TWF
M,299.7333683869638,309.71533544956475,1553.6464691994893,47.69741621313288,218.73526387743985,9.981967062600972,7760.249315314964,0.8749410555097594,1,TWF
L,299.3618741604306,310.6769012376944,1357.1249873893,49.02016799779866,9.788540242362476,11.315027077263778,6966.638252366623,0.0391541609694499,0,No Failure
L,298.1706925293485,309.319934368745,1310.2296554834768,39.22584329301648,163.12891419740384,11.149241839396495,5382.057482833219,0.6525156567896154,0,No Failure
L,298.2240741267968,311.3326455186959,1331.117791885897,46.743755270752416,141.65723561065084,13.108571391899147,6515.814410335587,0.5666289424426034,0,No Failure
H,302.05576778286684,311.1262055616322,1551.9814406703972,36.69944286404876,136.30393951978039,9.070437778765381,5964.507825042407,0.5452157580791216,0,No Failure
H,296.34367014414573,309.5632313993271,1707.3741290028727,44.16648561106865,126.09599159374335,13.219561255181361,7896.782158354075,0.5043839663749734,0,No Failure
M,303.2347173948901,311.69800968488624,1540.096441326427,37.633051751307896,198.9941360397985,8.463292289996161,6069.402972190184,0.7959765441591939,0,No Failure
M,299.3140115487955,310.1681014612616,1503.226257124803,43.48242950898474,242.01423162758354,10.854089912466065,6844.894718281267,0.9680569265103341,1,TWF
M,298.45498278721567,309.27705248276493,1509.5838688819022,44.41286753537558,207.22970813884535,10.82206969554926,7020.930578687739,0.8289188325553815,0,No Failure
L,301.47951858139453,311.1045545249912,1286.616161153717,39.20046049376177,217.59884338013933,9.625035943596686,5281.6399139234,0.8703953735205573,1,TWF
L,302.9704331682942,310.49467151944805,1290.251505236974,42.724106695598984,120.97567630978523,7.524238351153826,5772.660057236681,0.4839027052391409,0,No Failure
M,302.2352648832079,308.22804029576594,1449.081115524368,44.723531514461015,172.6523175684521,5.992775412558046,6786.680501208659,0.6906092702738085,0,No Failure
M,301.00370409871977,309.4743396827561,1495.1679574267923,40.939100676414746,103.89108314443163,8.470635584036359,6409.983289251028,0.4155643325777265,0,No Failure
M,302.1737269794437,310.2790973372216,1531.831062145978,52.69520159273474,90.07153609514768,8.105370357777872,8452.993987876313,0.3602861443805907,0,No Failure
L,296.5670048457123,307.84043332235734,1330.8392685648828,39.31430687946729,223.8203496507967,11.273428476645051,5479.044759273323,0.8952813986031868,1,TWF
L,298.9563389170237,310.0850700853874,1367.3847915088809,48.27928139135166,226.3028143927671,11.128731168363686,6913.216542007792,0.9052112575710684,1,TWF
L,298.1776598799503,310.15797937270526,1398.9416947446782,45.72695633332766,170.55504807293156,11.980319492754973,6698.854226132505,0.6822201922917263,0,No Failure
M,302.44927746243036,308.81650811762415,1451.2769796606588,30.70052277494276,209.46054740069818,6.367230655193794,4665.7847065313745,0.8378421896027927,1,TWF
H,299.23304396215224,310.77064488625996,1723.822617015171,49.464867039645455,90.09093373306851,11.537600924107721,8929.312833360063,0.360363734932274,0,No Failure
M,301.6908131135641,310.007463839125,1534.719611622938,45.369724964893734,108.44015747320576,8.316650725560919,7291.616304303462,0.43376062989282305,0,No Failure
H,301.07171388497727,309.308705894115,1670.555708710417,42.5707295938664,205.25407300809152,8.236992009137737,7447.331299237803,0.8210162920323661,1,TWF
M,298.2753861276726,310.91956054686284,1527.7228359160822,41.84436744703747,99.51257006765688,12.644174419190222,6694.3774476833505,0.3980502802706275,0,No Failure
M,298.82608358004745,310.8378537947678,1529.1322890982522,42.46395464193617,9.99190480229381,12.011770214720343,6799.768295425188,0.03996761920917524,0,No Failure
L,302.58763538162947,309.71026291314763,1364.6319943294907,46.87654321701907,88.32458728736326,7.122627531518162,6698.8421696478235,0.353298349149453,0,No Failure
H,298.4490347026312,310.3014186766082,1707.1311181157027,39.934617329041274,99.55757603669527,11.852383973976998,7139.125622704851,0.39823030414678107,0,No Failure
M,300.24973522039096,310.7262639375953,1486.4201895414765,47.930012105064904,38.65905008488538,10.47652871720436,7460.668651344767,0.1546362003395415,0,No Failure
L,298.4349174273471,309.7993368568882,1373.09056025977,34.57970631746888,86.03107123512011,11.364419429541101,4972.205847402458,0.3441242849404804,0,No Failure
M,299.3720956261683,308.06909179947985,1539.6492840375017,31.199332659166394,233.60550375003348,8.696996173311561,5030.321318536071,0.9344220150001339,1,TWF
M,299.9076761120601,310.48693655739993,1419.2640073182238,42.96742910883152,214.63327597540336,10.579260445339855,6386.033261724406,0.8585331039016134,1,TWF
M,298.43426697940504,309.1867406792615,1513.1389003792247,46.29513095638025,111.48099025112617,10.752473699856466,7335.71974866889,0.4459239610045047,0,No Failure
H,298.07910609203225,310.1101569455824,1678.984199137734,41.10208309625094,177.47239247242953,12.031050853550141,7226.683918786147,0.7098895698897182,0,No Failure
M,300.5725466735549,311.4578705679515,1448.7467590234667,30.0,37.96249047547134,10.885323894396606,4551.372175060145,0.15184996190188538,0,No Failure
M,298.3105251824176,309.8660215259912,1508.4546025804975,32.54529845240373,188.13771482842938,11.555496343573566,5141.0179590985335,0.7525508593137176,0,No Failure
L,298.37868488860266,310.00173493587386,1310.3147009820182,42.1814191913253,118.94619249110247,11.623050047271192,5787.958639647297,0.4757847699644099,0,No Failure
L,298.12189371259603,310.5096672754636,1369.8403140795617,39.949725239086106,180.64205300772477,12.387773562867551,5730.761808353436,0.722568212030899,0,No Failure
L,299.84418390733737,310.505333943874,1345.2500351794624,46.421402254915066,161.00581373579772,10.66115003653664,6539.580424304619,0.6440232549431909,0,No Failure
L,301.8874032687997,309.0808022326222,1302.6835915414854,40.364621981631196,58.19115198738081,7.193398963822517,5506.408798111171,0.23276460794952325,1,HDF
M,303.0130572726245,309.9397014844656,1533.2899099080435,36.29705853862854,208.67289293052343,6.926644211841108,5828.064205383222,0.8346915717220937,1,TWF
M,298.54816382801243,310.0361525279258,1487.4490492803147,41.545405620573526,143.0441558791981,11.487988699913387,6471.332578153731,0.5721766235167923,0,No Failure
L,304.30062158666243,310.2720268966288,1363.4981897010791,45.07806029630373,196.04935312843793,5.9714053099663715,6436.479698670882,0.7841974125137517,0,No Failure
H,297.9905902785864,310.7892219409166,1702.561904939364,48.75617215270944,23.496586380007706,12.798631662330195,8692.828900486273,0.09398634552003082,0,No Failure
L,302.1670970466557,312.58744122877744,1304.165275280841,39.44495320870438,153.8375848288784,10.42034418212171,5387.070953258321,0.6153503393155135,0,No Failure
M,298.5566070919691,308.82414022941276,1500.2414774391848,40.3371209781642,72.97100488025379,10.26753313744365,6337.16016986278,0.29188401952101517,0,No Failure
L,298.25815346025996,310.980091620198,1325.233642747833,43.89635965825845,215.2238418925515,12.72193815993802,6091.855257855451,0.860895367570206,1,TWF
